st,yr,mn,max_temp,min_temp,rain,rel_hum,wind,cloud,sun
Sandwip,1996,11,32.1,20.8,27.0,83.0,0.6,1.5,8.9
Sandwip,1996,12,29.6,16.2,0.0,81.0,0.8,1.2,8.0
Satkhira,1996,1,29.0,12.6,5.0,77.0,0.5,0.8,7.8
Satkhira,1996,2,32.3,15.1,33.0,76.0,0.6,1.1,8.2
Satkhira,1996,3,36.2,22.6,11.0,73.0,1.2,1.5,9.1
Satkhira,1996,4,39.4,24.0,119.0,73.0,1.2,2.5,8.4
Satkhira,1996,5,38.6,26.0,66.0,76.0,2.0,3.4,9.0
Satkhira,1996,6,37.8,25.4,311.0,83.0,1.1,5.0,5.5
Satkhira,1996,7,35.6,26.2,259.0,85.0,0.9,5.8,3.7
Satkhira,1996,8,34.0,25.7,224.0,88.0,0.7,6.4,3.6
Satkhira,1996,9,36.8,25.6,239.0,86.0,0.6,4.7,6.7
Satkhira,1996,10,35.2,22.4,332.0,84.0,0.6,2.6,8.0
Satkhira,1996,11,33.4,17.3,0.0,80.0,0.4,1.0,9.0
Satkhira,1996,12,29.0,12.3,0.0,75.0,0.6,1.6,7.3
Sitakunda,1996,1,28.1,11.6,2.0,78.0,0.4,0.6,6.1
Sitakunda,1996,2,32.2,14.3,20.0,72.0,0.5,1.4,7.4
Sitakunda,1996,3,35.0,21.9,193.0,81.0,1.2,3.2,6.9
Sitakunda,1996,4,34.5,23.8,134.0,81.0,0.9,2.9,6.9
Sitakunda,1996,5,36.0,25.3,294.0,81.0,1.2,4.0,5.8
Sitakunda,1996,6,34.5,25.8,505.0,84.0,0.9,5.1,4.7
Sitakunda,1996,7,34.0,25.9,395.0,87.0,0.5,5.7,2.8
Sitakunda,1996,8,32.8,25.1,663.0,90.0,0.3,6.1,1.6
Sitakunda,1996,9,36.6,25.5,313.0,86.0,0.1,4.9,4.9
Sitakunda,1996,10,35.2,22.9,382.0,84.0,0.3,3.1,5.6
Sitakunda,1996,11,33.0,18.7,60.0,82.0,0.0,1.8,5.4
Sitakunda,1996,12,31.3,14.0,0.0,79.0,0.0,1.7,5.0
Srimangal,1996,1,27.6,9.3,0.0,81.0,0.4,0.9,8.1
Srimangal,1996,2,31.4,11.9,38.0,73.0,0.7,1.4,9.4
Srimangal,1996,3,35.2,19.3,135.0,73.0,1.7,3.4,8.7
Srimangal,1996,4,36.5,21.8,109.0,76.0,0.5,3.4,8.3
Srimangal,1996,5,35.7,23.2,218.0,81.0,0.8,4.8,7.0
Srimangal,1996,6,36.4,24.1,387.0,84.0,0.6,5.3,5.3
Srimangal,1996,7,35.5,25.2,511.0,87.0,0.7,6.2,3.2
Srimangal,1996,8,36.1,25.1,167.0,86.0,1.0,6.1,4.5
Srimangal,1996,9,37.0,24.8,236.0,87.0,0.7,4.8,5.9
Srimangal,1996,10,34.7,21.4,153.0,85.0,0.8,3.0,8.3
Srimangal,1996,11,33.6,16.4,0.0,85.0,0.3,1.3,9.3
Srimangal,1996,12,31.1,11.6,0.0,82.0,0.3,1.6,8.2
Syedpur,1996,1,26.0,11.5,6.8888888889999995,75.0,1.5,1.7,4.811111111000001
Syedpur,1996,2,28.8,14.4,8.888888889,66.0,2.2,1.1,6.844444444
Syedpur,1996,3,35.2,18.9,30.88888889,58.0,3.0,1.3,7.722222222
Syedpur,1996,4,39.0,21.5,86.44444444,56.0,2.9,2.4,6.588888889
Syedpur,1996,5,36.4,23.3,275.6666667,76.0,2.4,4.9,6.311111111000001
Syedpur,1996,6,35.6,25.0,455.22222220000003,80.0,1.8,5.4,4.222222222
Syedpur,1996,7,35.0,26.2,448.8888888999999,84.0,1.7,6.7,4.544444444
Syedpur,1996,8,35.0,26.2,300.0,81.0,1.7,5.8,5.377777778
Syedpur,1996,9,35.6,25.8,314.77777779999997,81.0,1.3,5.1,5.211111111
Syedpur,1996,10,34.0,22.6,205.11111110000002,76.0,1.5,2.7,6.911111111
Syedpur,1996,11,32.2,17.1,7.555555556,71.0,1.5,0.5,7.222222222
Syedpur,1996,12,27.4,12.4,5.333333333,68.0,2.0,0.6,5.066666667
Sylhet,1996,1,28.8,12.8,0.0,78.0,1.0,1.7,7.1
Sylhet,1996,2,31.4,14.7,76.0,69.0,1.4,1.9,8.8
Sylhet,1996,3,33.7,19.9,254.0,77.0,1.7,4.2,7.1
Sylhet,1996,4,36.0,22.0,252.0,77.0,1.4,4.6,7.2
Sylhet,1996,5,35.2,22.8,759.0,84.0,1.4,6.3,4.7
Sylhet,1996,6,37.0,24.3,518.0,86.0,1.2,6.3,4.0
Sylhet,1996,7,36.7,25.1,745.0,91.0,1.0,7.5,2.3
Sylhet,1996,8,36.2,25.1,744.0,89.0,0.9,7.1,3.6
Sylhet,1996,9,37.5,25.3,382.0,84.0,0.7,5.8,0.0
Sylhet,1996,10,35.6,22.6,281.0,83.0,1.0,3.6,0.0
Sylhet,1996,11,33.7,18.8,0.0,78.0,0.9,1.6,0.0
Sylhet,1996,12,31.3,14.8,0.0,75.0,1.0,1.2,0.0
Tangail,1996,1,27.0,11.6,0.0,81.0,0.7,1.0,7.4
Tangail,1996,2,34.0,14.3,55.0,77.0,0.9,1.0,8.3
Tangail,1996,3,35.5,20.0,2.0,71.0,1.1,1.8,8.5
Tangail,1996,4,38.5,22.7,174.0,73.0,1.3,3.1,8.4
Tangail,1996,5,37.5,24.7,240.0,80.0,1.8,4.5,7.6
Tangail,1996,6,35.0,25.0,224.0,85.0,1.6,3.3,5.2
Tangail,1996,7,33.5,26.2,100.0,86.0,1.5,3.8,3.8
Tangail,1996,8,35.0,25.9,247.0,87.0,1.3,3.6,4.5
Tangail,1996,9,36.0,26.0,208.0,86.0,0.6,3.5,5.5
Tangail,1996,10,35.6,22.8,226.0,83.0,0.6,2.8,7.7
Tangail,1996,11,33.2,18.0,0.0,82.0,0.3,1.0,9.2
Tangail,1996,12,29.4,13.2,0.0,80.0,0.5,0.9,7.7
Teknaf,1996,1,29.0,15.6,0.0,66.0,1.0,0.1,9.2
Teknaf,1996,2,32.5,16.8,88.0,76.0,1.0,0.6,8.7
Teknaf,1996,3,31.3,22.0,0.0,82.0,1.0,2.0,8.8
Teknaf,1996,4,33.5,23.9,83.0,83.0,0.6,2.1,8.0
Teknaf,1996,5,33.9,26.0,261.0,86.0,0.8,4.0,6.7
Teknaf,1996,6,33.6,25.6,649.0,87.0,0.8,4.8,5.2
Teknaf,1996,7,33.0,25.6,1212.0,90.0,0.7,5.9,3.7
Teknaf,1996,8,32.5,25.0,866.0,91.0,0.7,6.3,2.7
Teknaf,1996,9,34.8,25.4,458.0,89.0,0.6,5.0,5.1
Teknaf,1996,10,34.2,24.5,687.0,85.0,0.5,3.4,6.4
Teknaf,1996,11,32.0,21.1,18.0,80.0,0.4,1.9,7.9
Teknaf,1996,12,31.8,17.5,0.0,73.0,0.4,1.1,8.9
Barisal,1995,1,29.0,10.7,1.0,73.0,0.4,1.7,6.8
Barisal,1995,2,31.0,15.0,62.0,73.0,0.3,2.1,7.0
Barisal,1995,3,36.7,19.2,6.0,68.0,0.5,1.3,8.7
Barisal,1995,4,38.2,24.6,12.0,75.0,1.2,2.7,9.1
Barisal,1995,5,36.7,26.5,144.0,84.0,1.6,5.2,6.0
Barisal,1995,6,34.6,25.6,657.0,88.0,1.1,6.0,3.2
Barisal,1995,7,34.0,25.1,517.0,88.0,1.4,6.7,3.4
Barisal,1995,8,34.7,25.5,342.0,87.0,1.2,6.0,5.3
Barisal,1995,9,34.7,25.1,208.0,87.0,0.8,6.1,3.5
Barisal,1995,10,34.0,23.9,156.0,84.0,0.1,3.5,6.6
Barisal,1995,11,33.2,19.5,153.0,81.0,0.4,3.1,6.4
Barisal,1995,12,29.5,13.2,0.0,71.0,0.1,0.2,7.3
Bhola,1995,1,29.0,11.4,1.0,71.0,0.3,1.9,5.4
Bhola,1995,2,32.0,15.6,52.0,76.0,0.5,2.3,5.6
Bhola,1995,3,37.0,19.8,5.0,67.0,0.7,1.5,7.3
Bhola,1995,4,36.6,24.7,50.0,78.0,1.3,2.8,7.0
Bhola,1995,5,35.8,26.7,173.0,83.0,1.5,4.4,3.9
Bhola,1995,6,34.8,26.4,433.0,88.0,1.1,5.8,2.4
Bhola,1995,7,32.3,25.3,399.0,90.0,0.9,6.1,2.3
Bhola,1995,8,35.0,26.3,271.0,88.0,0.8,5.3,3.8
Bhola,1995,9,34.0,26.0,302.0,88.0,0.6,5.5,2.9
Bhola,1995,10,34.2,24.7,60.0,84.0,0.2,3.2,5.1
Bhola,1995,11,33.5,20.6,182.0,82.0,0.2,3.0,5.2
Bhola,1995,12,30.2,14.1,0.0,73.0,0.2,0.3,6.6
Bogra,1995,1,28.0,10.7,16.0,69.0,0.9,1.4,7.2
Bogra,1995,2,28.6,14.4,16.0,70.0,1.0,1.8,7.1
Bogra,1995,3,38.7,18.3,14.0,65.0,0.9,2.0,8.2
Bogra,1995,4,39.2,23.5,0.0,66.0,1.5,2.2,8.7
Bogra,1995,5,38.6,25.7,111.0,77.0,2.5,4.5,7.0
Bogra,1995,6,37.5,26.6,475.0,86.0,1.8,6.2,3.6
Bogra,1995,7,33.5,26.1,534.0,87.0,1.9,6.7,4.1
Bogra,1995,8,34.5,26.4,432.0,86.0,1.5,6.1,4.1
Bogra,1995,9,35.5,26.1,471.0,85.0,1.3,6.0,4.4
Bogra,1995,10,34.2,23.9,117.0,81.0,0.4,3.1,7.3
Bogra,1995,11,34.1,19.1,70.0,76.0,0.5,2.5,6.8
Bogra,1995,12,28.0,13.5,1.0,73.0,0.4,0.7,7.2
Chandpur,1995,1,27.6,12.8,0.0,70.0,0.4,1.3,5.9
Chandpur,1995,2,31.0,16.0,25.0,71.0,0.1,1.9,5.6
Chandpur,1995,3,36.7,19.6,1.0,65.0,0.3,1.1,7.4
Chandpur,1995,4,35.8,24.0,51.0,73.0,0.6,2.7,7.0
Chandpur,1995,5,35.8,25.9,177.0,79.0,1.0,4.0,4.8
Chandpur,1995,6,34.7,26.1,358.0,83.0,0.8,5.2,3.5
Chandpur,1995,7,33.1,25.7,403.0,84.0,1.0,6.2,3.5
Chandpur,1995,8,34.6,26.1,484.0,83.0,0.8,5.6,4.1
Chandpur,1995,9,34.2,26.0,239.0,83.0,0.8,5.2,3.6
Chandpur,1995,10,34.0,25.2,77.0,79.0,0.5,2.8,5.8
Chandpur,1995,11,33.0,21.0,194.0,78.0,0.5,2.8,4.9
Chandpur,1995,12,28.1,15.6,0.0,72.0,0.3,0.3,5.1
Chittagong (IAP-Patenga),1995,1,30.0,13.2,0.0,65.0,1.4,1.6,7.5
Chittagong (IAP-Patenga),1995,2,30.0,16.4,12.0,70.0,1.2,1.8,7.7
Chittagong (IAP-Patenga),1995,3,35.4,20.2,18.0,67.0,2.1,1.4,8.5
Chittagong (IAP-Patenga),1995,4,34.6,24.4,51.0,76.0,3.0,3.0,9.0
Chittagong (IAP-Patenga),1995,5,36.0,27.0,268.0,80.0,5.0,4.3,6.8
Chittagong (IAP-Patenga),1995,6,36.0,26.2,359.0,82.0,5.9,5.9,3.6
Chittagong (IAP-Patenga),1995,7,34.4,25.7,685.0,83.0,6.2,6.1,4.2
Chittagong (IAP-Patenga),1995,8,35.0,25.9,546.0,84.0,4.1,6.1,5.4
Chittagong (IAP-Patenga),1995,9,34.6,25.9,129.0,82.0,3.4,5.6,5.1
Chittagong (IAP-Patenga),1995,10,34.6,25.1,53.0,81.0,0.8,3.6,7.2
Chittagong (IAP-Patenga),1995,11,35.5,21.8,323.0,83.0,1.2,4.0,5.4
Chittagong (IAP-Patenga),1995,12,28.5,16.0,0.0,73.0,0.8,0.3,8.4
Chuadanga,1995,1,26.5,9.8,9.0,79.33333333,0.3,1.0538461540000001,5.911111111
Chuadanga,1995,2,31.0,13.7,15.44444444,73.55555556,0.4,1.0538461540000001,7.588888889
Chuadanga,1995,3,40.0,17.7,35.33333333,68.22222222,0.5,1.7923076919999998,7.733333332999999
Chuadanga,1995,4,43.0,23.9,47.11111111,70.44444444,0.9,2.7,8.1
Chuadanga,1995,5,43.5,26.9,119.1111111,74.11111111,1.0,3.792307692,7.7
Chuadanga,1995,6,38.0,26.6,225.7777778,83.0,1.0,5.315384615,5.011111111
Chuadanga,1995,7,33.8,25.9,366.8888889,87.44444444,0.9,5.892307692,4.255555556
Chuadanga,1995,8,34.7,26.2,209.5555556,86.77777778,0.7,5.546153846,5.033333333
Chuadanga,1995,9,35.5,26.0,321.44444439999995,86.88888889,0.8,5.092307691999999,5.1444444439999995
Chuadanga,1995,10,35.0,23.8,186.66666669999998,84.88888889,0.3,3.207692308,6.244444444
Chuadanga,1995,11,34.0,18.4,14.33333333,80.33333333,0.5,1.338461538,7.444444444
Chuadanga,1995,12,28.4,12.8,2.666666667,81.55555556,0.2,0.8307692308,5.8666666670000005
Comilla,1995,1,30.0,10.1,0.0,70.0,0.5,1.4,5.8
Comilla,1995,2,30.0,14.6,29.0,75.0,0.5,2.4,8.7
Comilla,1995,3,36.0,18.0,12.0,71.0,1.1,1.7,7.5
Comilla,1995,4,35.6,22.4,114.0,80.0,2.4,3.5,6.9
Comilla,1995,5,35.5,24.7,318.0,83.0,2.9,4.7,4.4
Comilla,1995,6,35.5,24.7,329.0,88.0,2.5,5.7,3.9
Comilla,1995,7,33.6,25.6,529.0,89.0,2.8,6.4,4.8
Comilla,1995,8,34.3,25.7,452.0,88.0,2.0,6.0,4.2
Comilla,1995,9,34.8,25.4,124.0,87.0,1.2,5.5,7.0
Comilla,1995,10,34.2,23.9,48.0,83.0,0.3,3.3,6.4
Comilla,1995,11,33.0,19.9,147.0,84.0,0.6,3.2,8.1
Comilla,1995,12,29.8,12.9,0.0,74.0,0.2,0.5,7.6
Cox's Bazar,1995,1,30.0,15.1,0.0,64.0,2.5,1.1,8.6
Cox's Bazar,1995,2,31.0,17.2,3.0,71.0,1.3,0.9,8.1
Cox's Bazar,1995,3,36.0,21.2,10.0,68.0,2.4,1.1,8.9
Cox's Bazar,1995,4,35.5,24.7,24.0,76.0,2.2,3.1,9.0
Cox's Bazar,1995,5,35.5,26.9,414.0,78.0,3.4,4.8,7.5
Cox's Bazar,1995,6,33.6,25.7,706.0,86.0,3.6,6.8,4.6
Cox's Bazar,1995,7,32.5,25.3,1039.0,87.0,3.5,7.0,3.4
Cox's Bazar,1995,8,33.0,25.6,629.0,86.0,2.9,6.5,5.1
Cox's Bazar,1995,9,34.0,25.3,463.0,86.0,2.4,6.0,5.1
Cox's Bazar,1995,10,34.4,25.2,46.0,80.0,1.2,4.2,7.5
Cox's Bazar,1995,11,34.5,22.6,409.0,82.0,1.6,4.9,5.5
Cox's Bazar,1995,12,29.5,16.8,0.0,71.0,1.4,0.3,9.5
Dhaka,1995,1,29.2,11.3,8.0,64.0,0.5,1.6,7.2
Dhaka,1995,2,30.8,15.7,31.0,66.0,0.6,2.3,6.2
Dhaka,1995,3,38.8,19.3,0.0,58.0,0.7,2.0,7.7
Dhaka,1995,4,39.0,24.6,88.0,64.0,1.3,3.0,8.5
Dhaka,1995,5,38.0,26.3,264.0,75.0,1.6,5.0,6.6
Dhaka,1995,6,36.6,26.9,237.0,81.0,1.4,5.9,4.7
Dhaka,1995,7,33.5,26.3,354.0,82.0,1.3,6.2,4.2
Dhaka,1995,8,34.7,26.5,360.0,82.0,1.3,5.9,4.6
Dhaka,1995,9,35.6,26.3,205.0,82.0,1.0,5.9,3.9
Dhaka,1995,10,34.6,24.0,91.0,78.0,0.4,3.5,7.1
Dhaka,1995,11,34.2,19.9,112.0,74.0,0.5,2.9,6.8
Dhaka,1995,12,28.6,13.3,1.0,70.0,0.3,0.6,7.1
Dinajpur,1995,1,26.8,8.8,3.0,69.0,0.8,1.3,6.7
Dinajpur,1995,2,29.0,11.8,12.0,66.0,0.6,1.4,7.2
Dinajpur,1995,3,37.0,16.8,10.0,58.0,1.1,1.7,8.0
Dinajpur,1995,4,40.6,21.4,0.0,54.0,1.0,1.4,8.0
Dinajpur,1995,5,41.0,25.2,54.0,69.0,0.9,3.9,7.3
Dinajpur,1995,6,37.6,26.0,287.0,83.0,0.7,6.3,3.3
Dinajpur,1995,7,34.5,25.4,472.0,86.0,0.7,6.2,3.7
Dinajpur,1995,8,35.2,25.5,593.0,85.0,0.6,5.3,5.7
Dinajpur,1995,9,35.5,24.6,1026.0,85.0,0.7,5.8,4.2
Dinajpur,1995,10,33.5,22.3,77.0,81.0,0.3,2.7,8.2
Dinajpur,1995,11,31.8,17.2,74.0,77.0,0.4,2.0,7.6
Dinajpur,1995,12,28.0,12.3,5.0,75.0,0.2,0.7,7.0
Faridpur,1995,1,29.0,11.4,7.0,71.0,1.0,1.6,6.9
Faridpur,1995,2,30.6,14.7,8.0,71.0,1.0,1.8,6.8
Faridpur,1995,3,38.8,18.6,0.0,60.0,1.1,1.8,8.8
Faridpur,1995,4,40.6,24.3,45.0,63.0,2.1,2.6,8.6
Faridpur,1995,5,38.0,26.0,281.0,77.0,3.8,4.4,6.3
Faridpur,1995,6,35.6,26.4,395.0,84.0,2.5,5.8,4.3
Faridpur,1995,7,33.3,25.7,507.0,87.0,2.7,6.3,3.3
Faridpur,1995,8,33.5,26.3,366.0,86.0,1.9,5.9,4.5
Faridpur,1995,9,34.6,26.1,256.0,85.0,1.9,6.0,4.1
Faridpur,1995,10,34.0,24.6,42.0,80.0,0.7,3.3,7.6
Faridpur,1995,11,32.8,19.7,97.0,77.0,1.1,2.5,7.0
Faridpur,1995,12,27.5,14.0,2.0,72.0,0.7,0.4,8.0
Feni,1995,1,31.2,11.4,1.0,67.0,1.0,1.5,7.4
Feni,1995,2,30.4,15.7,61.0,72.0,1.1,2.3,7.0
Feni,1995,3,37.8,19.5,54.0,66.0,1.2,1.8,9.0
Feni,1995,4,36.4,23.9,87.0,76.0,1.7,3.5,7.6
Feni,1995,5,35.7,26.2,424.0,80.0,2.6,4.5,7.0
Feni,1995,6,35.1,25.4,639.0,85.0,2.5,6.3,4.6
Feni,1995,7,33.5,24.7,620.0,86.0,2.7,6.5,3.8
Feni,1995,8,35.5,24.8,549.0,84.0,1.9,6.0,5.5
Feni,1995,9,35.1,25.1,319.0,83.0,1.9,5.7,4.4
Feni,1995,10,34.6,24.3,33.0,82.0,0.8,3.3,6.5
Feni,1995,11,33.5,20.8,222.0,81.0,0.9,3.7,6.7
Feni,1995,12,29.8,14.5,0.0,71.0,0.4,0.5,8.8
Hatiya,1995,1,26.2,14.8,0.0,65.0,6.6,1.7,8.2
Hatiya,1995,2,29.3,17.2,8.0,72.0,2.6,2.0,8.2
Hatiya,1995,3,32.1,21.8,44.0,68.0,1.2,1.4,8.2
Hatiya,1995,4,32.6,24.6,106.0,77.0,2.1,2.1,8.0
Hatiya,1995,5,32.6,25.3,268.0,79.0,3.2,4.3,6.3
Hatiya,1995,6,31.9,25.7,566.0,85.0,3.0,5.9,3.8
Hatiya,1995,7,30.6,25.4,686.0,88.0,2.6,6.2,3.9
Hatiya,1995,8,31.1,25.5,570.0,86.0,1.8,4.7,4.4
Hatiya,1995,9,30.2,25.4,404.0,85.0,1.2,5.2,5.0
Hatiya,1995,10,30.1,24.6,202.0,84.0,0.3,2.8,6.5
Hatiya,1995,11,29.4,21.1,50.0,83.0,0.7,3.4,8.0
Hatiya,1995,12,25.8,16.2,7.0,72.0,0.1,0.1,8.4
Ishurdi,1995,1,27.5,8.8,8.0,67.0,1.1,1.4,7.2
Ishurdi,1995,2,30.0,12.8,24.0,70.0,1.0,1.6,7.2
Ishurdi,1995,3,40.2,17.0,20.0,58.0,1.2,2.0,7.9
Ishurdi,1995,4,43.0,23.8,1.0,55.0,2.1,2.6,9.0
Ishurdi,1995,5,42.8,26.3,107.0,70.0,2.6,4.5,6.9
Ishurdi,1995,6,37.5,26.5,215.0,81.0,2.0,6.5,4.0
Ishurdi,1995,7,33.8,25.9,224.0,84.0,1.6,6.8,3.4
Ishurdi,1995,8,34.7,26.1,257.0,85.0,1.4,6.5,4.0
Ishurdi,1995,9,35.0,25.8,345.0,85.0,1.2,6.3,4.1
Ishurdi,1995,10,34.2,23.4,8.0,79.0,0.6,3.0,7.5
Ishurdi,1995,11,33.8,18.0,70.0,75.0,0.7,2.6,7.0
Ishurdi,1995,12,27.8,11.9,3.0,70.0,0.6,0.7,8.2
Jessore,1995,1,27.5,10.1,17.0,71.0,0.6,1.5,6.4
Jessore,1995,2,31.6,14.2,25.0,74.0,0.9,2.1,6.3
Jessore,1995,3,38.5,18.4,18.0,63.0,1.2,2.1,8.1
Jessore,1995,4,42.7,24.3,5.0,67.0,3.0,2.8,8.5
Jessore,1995,5,40.2,26.9,88.0,74.0,4.6,4.8,5.9
Jessore,1995,6,37.2,26.7,196.0,83.0,3.3,6.2,3.6
Jessore,1995,7,34.5,26.1,279.0,87.0,2.5,6.5,3.2
Jessore,1995,8,34.0,26.1,288.0,85.0,2.6,6.4,4.2
Jessore,1995,9,34.8,25.8,270.0,86.0,2.4,6.2,3.9
Jessore,1995,10,35.0,23.5,95.0,82.0,0.7,3.6,6.3
Jessore,1995,11,33.7,18.6,113.0,78.0,1.0,2.8,5.9
Jessore,1995,12,29.2,12.3,3.0,75.0,0.3,0.4,7.9
Khepupara,1995,1,28.9,13.0,0.0,65.0,0.9,1.6,6.7
Khepupara,1995,2,31.0,16.7,14.0,72.0,0.9,1.6,6.8
Khepupara,1995,3,36.9,21.1,1.0,67.0,1.1,0.9,8.0
Khepupara,1995,4,36.6,25.9,6.0,73.0,2.3,2.2,8.2
Khepupara,1995,5,35.5,27.4,643.0,79.0,2.7,4.6,6.0
Khepupara,1995,6,34.5,26.8,546.0,86.0,2.3,5.6,3.7
Khepupara,1995,7,33.5,26.1,448.0,88.0,2.9,5.8,3.2
Khepupara,1995,8,33.5,26.3,397.0,87.0,3.1,5.5,4.8
Khepupara,1995,9,33.3,25.9,338.0,87.0,2.4,5.4,4.5
Khepupara,1995,10,33.6,24.9,273.0,84.0,0.6,3.4,5.9
Khepupara,1995,11,32.0,21.1,508.0,82.0,1.6,3.1,5.7
Khepupara,1995,12,30.0,15.1,0.0,69.0,0.6,0.1,7.9
Khulna,1995,1,28.0,11.3,8.0,70.0,1.0,1.6,6.8
Khulna,1995,2,32.6,15.3,104.0,72.0,0.7,1.8,6.9
Khulna,1995,3,37.7,19.4,34.0,66.0,1.0,1.3,9.0
Khulna,1995,4,39.4,24.7,18.0,71.0,1.5,1.9,8.9
Khulna,1995,5,38.2,26.7,181.0,79.0,2.2,3.8,6.4
Khulna,1995,6,36.2,26.7,308.0,85.0,1.6,5.4,3.3
Khulna,1995,7,35.0,26.2,407.0,87.0,1.7,5.7,3.2
Khulna,1995,8,35.4,26.0,594.0,85.0,1.7,5.4,4.5
Khulna,1995,9,35.1,25.6,303.0,87.0,1.4,5.5,3.7
Khulna,1995,10,35.0,23.2,86.0,82.0,0.8,3.3,7.0
Khulna,1995,11,34.0,19.1,162.0,80.0,1.2,2.6,6.7
Khulna,1995,12,29.6,13.5,0.0,72.0,0.7,0.2,8.6
Kutubdia,1995,1,27.6,13.6,8.0,67.0,1.4,1.2,8.2
Kutubdia,1995,2,30.0,16.9,112.0,75.0,0.9,0.7,8.7
Kutubdia,1995,3,37.0,20.2,50.0,73.0,0.9,0.7,8.7
Kutubdia,1995,4,35.2,24.3,12.0,78.0,1.9,1.6,8.3
Kutubdia,1995,5,36.2,26.9,400.0,79.0,2.3,3.6,7.0
Kutubdia,1995,6,34.4,25.5,583.0,84.0,3.4,6.0,5.2
Kutubdia,1995,7,33.0,25.7,789.0,90.0,3.2,6.7,3.5
Kutubdia,1995,8,33.3,25.5,387.0,88.0,2.3,6.2,4.5
Kutubdia,1995,9,35.0,25.3,286.0,83.0,1.9,5.6,4.6
Kutubdia,1995,10,35.2,24.6,150.0,85.0,0.7,3.2,7.7
Kutubdia,1995,11,34.0,22.2,276.0,85.0,1.1,3.8,5.6
Kutubdia,1995,12,30.0,16.0,0.0,72.0,1.1,0.1,9.3
Madaripur,1995,1,28.0,11.0,6.0,69.0,0.6,1.6,5.7
Madaripur,1995,2,30.0,14.9,32.0,72.0,0.6,1.9,5.6
Madaripur,1995,3,37.2,18.8,0.0,63.0,0.7,1.9,7.3
Madaripur,1995,4,38.2,23.9,72.0,69.0,1.6,3.3,7.3
Madaripur,1995,5,37.6,26.2,213.0,78.0,1.4,4.7,4.5
Madaripur,1995,6,35.5,26.5,601.0,84.0,1.0,5.9,2.4
Madaripur,1995,7,34.0,26.1,346.0,86.0,1.7,6.8,2.8
Madaripur,1995,8,34.5,26.4,508.0,84.0,1.3,6.0,4.0
Madaripur,1995,9,34.8,26.2,225.0,84.0,1.1,6.1,3.3
Madaripur,1995,10,34.6,24.8,87.0,79.0,0.6,3.8,5.8
Madaripur,1995,11,34.2,20.7,99.0,79.0,0.7,2.9,5.2
Madaripur,1995,12,28.6,13.8,0.0,74.0,0.4,0.5,6.7
Maijdee Court,1995,1,25.6,13.5,0.0,72.0,0.3,0.7,7.0
Maijdee Court,1995,2,31.5,16.1,19.0,71.0,0.7,2.4,6.4
Maijdee Court,1995,3,36.6,19.4,84.0,68.0,0.9,1.4,8.6
Maijdee Court,1995,4,36.5,24.5,149.0,74.0,1.7,2.9,8.6
Maijdee Court,1995,5,35.4,26.5,265.0,79.0,2.2,4.2,6.1
Maijdee Court,1995,6,35.2,26.2,467.0,86.0,2.1,5.9,3.4
Maijdee Court,1995,7,32.0,26.0,737.0,87.0,2.0,6.5,3.6
Maijdee Court,1995,8,33.9,26.1,653.0,86.0,1.5,6.2,4.7
Maijdee Court,1995,9,34.1,26.3,495.0,86.0,1.3,5.9,4.3
Maijdee Court,1995,10,34.4,25.6,63.0,81.0,0.7,3.3,6.7
Maijdee Court,1995,11,33.4,21.8,249.0,81.0,1.0,3.5,6.2
Maijdee Court,1995,12,29.2,16.2,0.0,73.0,0.4,0.2,7.9
Mongla,1995,1,27.7,13.1,4.0,69.0,0.7,1.9,7.130769231
Mongla,1995,2,32.7,16.7,70.0,74.0,0.8,2.1,8.207692308
Mongla,1995,3,37.7,21.6,11.0,68.0,1.1,1.7,8.330769231
Mongla,1995,4,40.0,25.7,9.0,74.0,1.9,2.7,8.676923077
Mongla,1995,5,38.0,27.1,208.0,82.0,2.4,3.9,7.338461538
Mongla,1995,6,35.3,27.1,304.0,89.0,2.2,5.6,4.223076923
Mongla,1995,7,34.8,26.3,244.0,88.0,2.3,5.8,3.992307692
Mongla,1995,8,35.0,26.6,268.0,88.0,2.1,5.6,4.369230769
Mongla,1995,9,34.2,26.1,302.0,89.0,1.8,5.6,4.746153846
Mongla,1995,10,34.0,24.8,148.0,86.0,0.9,3.4,6.723076923
Mongla,1995,11,32.0,20.8,229.0,82.0,1.3,3.0,7.653846154
Mongla,1995,12,29.2,15.7,0.0,75.0,0.7,0.4,7.038461538
Mymensingh,1995,1,27.5,10.7,10.0,67.0,0.7,1.6,6.5
Mymensingh,1995,2,28.8,14.5,19.0,69.0,1.2,1.9,6.4
Mymensingh,1995,3,36.2,17.6,20.0,65.0,1.2,2.0,6.7
Mymensingh,1995,4,37.6,22.9,81.0,71.0,2.1,3.0,7.5
Mymensingh,1995,5,35.6,25.1,285.0,78.0,2.9,4.7,6.8
Mymensingh,1995,6,35.5,26.0,565.0,85.0,2.0,6.2,3.1
Mymensingh,1995,7,33.0,25.8,637.0,86.0,2.3,6.5,3.1
Mymensingh,1995,8,34.4,26.1,528.0,85.0,1.6,6.2,3.5
Mymensingh,1995,9,35.6,25.9,230.0,84.0,1.5,6.2,4.1
Mymensingh,1995,10,34.5,23.4,115.0,81.0,0.5,2.8,6.7
Mymensingh,1995,11,32.4,19.5,101.0,77.0,0.7,2.6,6.3
